Cell ID Num;Alpha Cell ID;*eNodeB ID;*Local Cell ID;Vendor;eNodeB ID;eNodeB Name;Cell Name;eCGI;4T4R Cells / 2T2R Cells;Band;Frequency Band;Bandwidth;EUARFCNDL;PCI;TAC;Longitude;Latitude;Azimuth;E-DownTilt;M-DownTilt;Height
13903;KA1390M2;1390;3;Huawei;KA1390;KA1390-ATC_Acacia Avenue;KA1390-ATC_Acacia Avenue_M2;641-01-1390-03;4T4R;L2600;7;10MHz;2900;141;6902;32.586742;0.330106;0;0;1;18
13904;KA1390N2;1390;4;Huawei;KA1390;KA1390-ATC_Acacia Avenue;KA1390-ATC_Acacia Avenue_N2;641-01-1390-04;4T4R;L2600;7;10MHz;2900;143;6902;32.586742;0.330106;140;0;2;18
13905;KA1390O2;1390;5;Huawei;KA1390;KA1390-ATC_Acacia Avenue;KA1390-ATC_Acacia Avenue_O2;641-01-1390-05;4T4R;L2600;7;10MHz;2900;142;6902;32.586742;0.330106;280;0;4;18
13913;KA1391M2;1391;3;Huawei;KA1391;KA1391-LUBIRI SS;KA1391-LUBIRI SS_M2;641-01-1391-03;4T4R;L2600;7;10MHz;2900;123;6901;32.5513;0.3051;60;0;7;38
13914;KA1391N2;1391;4;Huawei;KA1391;KA1391-LUBIRI SS;KA1391-LUBIRI SS_N2;641-01-1391-04;4T4R;L2600;7;10MHz;2900;125;6901;32.5513;0.3051;187;0;7;38
13915;KA1391O2;1391;5;Huawei;KA1391;KA1391-LUBIRI SS;KA1391-LUBIRI SS_O2;641-01-1391-05;4T4R;L2600;7;10MHz;2900;124;6901;32.5513;0.3051;290;0;6;38
13943;KA1394M2;1394;3;Huawei;KA1394;KA1394-ATC_Tuba;KA1394-ATC_Tuba_M2;641-01-1394-03;4T4R;L2600;7;10MHz;2900;362;7801;32.61285;0.380167;30;0;6;55
13944;KA1394N2;1394;4;Huawei;KA1394;KA1394-ATC_Tuba;KA1394-ATC_Tuba_N2;641-01-1394-04;4T4R;L2600;7;10MHz;2900;360;7801;32.61285;0.380167;130;0;4;55
13945;KA1394O2;1394;5;Huawei;KA1394;KA1394-ATC_Tuba;KA1394-ATC_Tuba_O2;641-01-1394-05;4T4R;L2600;7;10MHz;2900;361;7801;32.61285;0.380167;210;0;6;55
14163;KA1416M2;1416;3;Huawei;KA1416;KA1416-ATC_Munaku;KA1416-ATC_Munaku_M2;641-01-1416-03;4T4R;L2600;7;10MHz;2900;90;6901;32.5496;0.326;350;0;2;36
14164;KA1416N2;1416;4;Huawei;KA1416;KA1416-ATC_Munaku;KA1416-ATC_Munaku_N2;641-01-1416-04;4T4R;L2600;7;10MHz;2900;92;6901;32.5496;0.326;120;0;4;36
14165;KA1416O2;1416;5;Huawei;KA1416;KA1416-ATC_Munaku;KA1416-ATC_Munaku_O2;641-01-1416-05;4T4R;L2600;7;10MHz;2900;91;6901;32.5496;0.326;220;0;5;36
14193;KA1419M2;1419;3;Huawei;KA1419;KA1419-Naguru Summit;KA1419-Naguru Summit_M2;641-01-1419-03;4T4R;L2600;7;10MHz;2900;216;2805;32.6053;0.347663;0;0;12;45
14194;KA1419N2;1419;4;Huawei;KA1419;KA1419-Naguru Summit;KA1419-Naguru Summit_N2;641-01-1419-04;4T4R;L2600;7;10MHz;2900;218;2805;32.6053;0.347663;120;0;12;45
14195;KA1419O2;1419;5;Huawei;KA1419;KA1419-Naguru Summit;KA1419-Naguru Summit_O2;641-01-1419-05;4T4R;L2600;7;10MHz;2900;217;2805;32.6053;0.347663;260;0;12;45
14223;KA1422M2;1422;3;Huawei;KA1422;KA1422-ATC_Kawaala2;KA1422-ATC_Kawaala2_M2;641-01-1422-03;4T4R;L2600;7;10MHz;2900;138;6901;32.555732;0.333367;0;0;4;18
14224;KA1422N2;1422;4;Huawei;KA1422;KA1422-ATC_Kawaala2;KA1422-ATC_Kawaala2_N2;641-01-1422-04;4T4R;L2600;7;10MHz;2900;140;6901;32.555732;0.333367;120;0;7;18
14225;KA1422O2;1422;5;Huawei;KA1422;KA1422-ATC_Kawaala2;KA1422-ATC_Kawaala2_O2;641-01-1422-05;4T4R;L2600;7;10MHz;2900;139;6901;32.555732;0.333367;240;0;6;18
14233;KA1423M2;1423;3;Huawei;KA1423;KA1423-ATC_Amka House;KA1423-ATC_Amka House_M2;641-01-1423-03;4T4R;L2600;7;10MHz;2900;485;7903;32.6367;0.3176;0;0;2;20
14234;KA1423N2;1423;4;Huawei;KA1423;KA1423-ATC_Amka House;KA1423-ATC_Amka House_N2;641-01-1423-04;4T4R;L2600;7;10MHz;2900;483;7903;32.6367;0.3176;120;0;0;20
14235;KA1423O2;1423;5;Huawei;KA1423;KA1423-ATC_Amka House;KA1423-ATC_Amka House_O2;641-01-1423-05;4T4R;L2600;7;10MHz;2900;484;7903;32.6367;0.3176;250;0;4;20
14253;KA1425M2;1425;3;Huawei;KA1425;KA1425-ATC_Eliana;KA1425-ATC_Eliana_M2;641-01-1425-03;4T4R;L2600;7;10MHz;2900;244;6802;32.540222;0.29674;40;0;4;20
14254;KA1425N2;1425;4;Huawei;KA1425;KA1425-ATC_Eliana;KA1425-ATC_Eliana_N2;641-01-1425-04;4T4R;L2600;7;10MHz;2900;245;6802;32.540222;0.29674;140;0;6;20
14255;KA1425O2;1425;5;Huawei;KA1425;KA1425-ATC_Eliana;KA1425-ATC_Eliana_O2;641-01-1425-05;4T4R;L2600;7;10MHz;2900;243;6802;32.540222;0.29674;300;0;4;20
14273;KA1427M2;1427;3;Huawei;KA1427;KA1427-ATC_Kiwuunya;KA1427-ATC_Kiwuunya_M2;641-01-1427-03;4T4R;L2600;7;10MHz;2900;42;6901;32.56021;0.32868;20;0;0;21
14274;KA1427N2;1427;4;Huawei;KA1427;KA1427-ATC_Kiwuunya;KA1427-ATC_Kiwuunya_N2;641-01-1427-04;4T4R;L2600;7;10MHz;2900;44;6901;32.56021;0.32868;80;0;3;20
14275;KA1427O2;1427;5;Huawei;KA1427;KA1427-ATC_Kiwuunya;KA1427-ATC_Kiwuunya_O2;641-01-1427-05;4T4R;L2600;7;10MHz;2900;43;6901;32.56021;0.32868;232;0;4;20
14293;KA1429M2;1429;3;Huawei;KA1429;KA1429-ATC_Kazo Central;KA1429-ATC_Kazo Central_M2;641-01-1429-03;4T4R;L2600;7;10MHz;2900;31;6902;32.552975;0.365455;0;0;4;18
14294;KA1429N2;1429;4;Huawei;KA1429;KA1429-ATC_Kazo Central;KA1429-ATC_Kazo Central_N2;641-01-1429-04;4T4R;L2600;7;10MHz;2900;30;6902;32.552975;0.365455;140;0;3;18
14295;KA1429O2;1429;5;Huawei;KA1429;KA1429-ATC_Kazo Central;KA1429-ATC_Kazo Central_O2;641-01-1429-05;4T4R;L2600;7;10MHz;2900;32;6902;32.552975;0.365455;270;0;3;18
14303;KA1430M2;1430;3;Huawei;KA1430;KA1430-ATC_Nateete_Market;KA1430-ATC_Nateete_Market_M2;641-01-1430-03;4T4R;L2600;7;10MHz;2900;248;6802;32.533952;0.29854;0;0;8;18
14304;KA1430N2;1430;4;Huawei;KA1430;KA1430-ATC_Nateete_Market;KA1430-ATC_Nateete_Market_N2;641-01-1430-04;4T4R;L2600;7;10MHz;2900;247;6802;32.533952;0.29854;130;0;5;18
14305;KA1430O2;1430;5;Huawei;KA1430;KA1430-ATC_Nateete_Market;KA1430-ATC_Nateete_Market_O2;641-01-1430-05;4T4R;L2600;7;10MHz;2900;246;6802;32.533952;0.29854;240;0;6;18
14323;KA1432M2;1432;3;Huawei;KA1432;KA1432-ATC_Cares Corner;KA1432-ATC_Cares Corner_M2;641-01-1432-03;4T4R;L2600;7;10MHz;2900;372;2806;32.576879;0.310038;14;0;4;11
14324;KA1432N2;1432;4;Huawei;KA1432;KA1432-ATC_Cares Corner;KA1432-ATC_Cares Corner_N2;641-01-1432-04;4T4R;L2600;7;10MHz;2900;374;2806;32.576879;0.310038;160;0;4;11
14325;KA1432O2;1432;5;Huawei;KA1432;KA1432-ATC_Cares Corner;KA1432-ATC_Cares Corner_O2;641-01-1432-05;4T4R;L2600;7;10MHz;2900;373;2806;32.576879;0.310038;270;0;4;11
14333;KA1433M2;1433;3;Huawei;KA1433;KA1433-ATC_Katanga;KA1433-ATC_Katanga_M2;641-01-1433-03;4T4R;L2600;7;10MHz;2900;0;6901;32.573278;0.335748;350;0;2;30
14334;KA1433N2;1433;4;Huawei;KA1433;KA1433-ATC_Katanga;KA1433-ATC_Katanga_N2;641-01-1433-04;4T4R;L2600;7;10MHz;2900;2;6901;32.573278;0.335748;120;0;4;30
14335;KA1433O2;1433;5;Huawei;KA1433;KA1433-ATC_Katanga;KA1433-ATC_Katanga_O2;641-01-1433-05;4T4R;L2600;7;10MHz;2900;1;6901;32.573278;0.335748;260;0;4;30
14353;KA1435M2;1435;3;Huawei;KA1435;KA1435-ATC_Banda;KA1435-ATC_Banda_M2;641-01-1435-03;4T4R;L2600;7;10MHz;2900;130;7902;32.641192;0.347002;60;0;3;28
14354;KA1435N2;1435;4;Huawei;KA1435;KA1435-ATC_Banda;KA1435-ATC_Banda_N2;641-01-1435-04;4T4R;L2600;7;10MHz;2900;131;7902;32.641192;0.347002;160;0;5;28
14355;KA1435O2;1435;5;Huawei;KA1435;KA1435-ATC_Banda;KA1435-ATC_Banda_O2;641-01-1435-05;4T4R;L2600;7;10MHz;2900;129;7902;32.641192;0.347002;280;0;5;28
14373;KA1437M2;1437;3;Huawei;KA1437;KA1437-ATC_Ntinda industrial;KA1437-ATC_Ntinda industrial_M2;641-01-1437-03;4T4R;L2600;7;10MHz;2900;172;2805;32.621905;0.337943;350;0;3;24
14374;KA1437N2;1437;4;Huawei;KA1437;KA1437-ATC_Ntinda industrial;KA1437-ATC_Ntinda industrial_N2;641-01-1437-04;4T4R;L2600;7;10MHz;2900;173;2805;32.621905;0.337943;100;0;2;24
14375;KA1437O2;1437;5;Huawei;KA1437;KA1437-ATC_Ntinda industrial;KA1437-ATC_Ntinda industrial_O2;641-01-1437-05;4T4R;L2600;7;10MHz;2900;171;2805;32.621905;0.337943;240;0;0;24
14383;KA1438M2;1438;3;Huawei;KA1438;KA1438-ATC_Lusaka Makindye;KA1438-ATC_Lusaka Makindye_M2;641-01-1438-03;4T4R;L2600;7;10MHz;2900;10;6803;32.58779;0.28885;0;0;6;20
14384;KA1438N2;1438;4;Huawei;KA1438;KA1438-ATC_Lusaka Makindye;KA1438-ATC_Lusaka Makindye_N2;641-01-1438-04;4T4R;L2600;7;10MHz;2900;11;6803;32.58779;0.28885;140;0;4;20
14385;KA1438O2;1438;5;Huawei;KA1438;KA1438-ATC_Lusaka Makindye;KA1438-ATC_Lusaka Makindye_O2;641-01-1438-05;4T4R;L2600;7;10MHz;2900;9;6803;32.58779;0.28885;280;0;2;20
14423;KA1442M2;1442;3;Huawei;KA1442;KA1442-ATC_Kawempe Police;KA1442-ATC_Kawempe Police_M2;641-01-1442-03;2T2R;L2600;7;10MHz;2900;7;6902;32.561989;0.358831;10;0;3;18
14424;KA1442N2;1442;4;Huawei;KA1442;KA1442-ATC_Kawempe Police;KA1442-ATC_Kawempe Police_N2;641-01-1442-04;2T2R;L2600;7;10MHz;2900;6;6902;32.561989;0.358831;120;0;8;18
14425;KA1442O2;1442;5;Huawei;KA1442;KA1442-ATC_Kawempe Police;KA1442-ATC_Kawempe Police_O2;641-01-1442-05;2T2R;L2600;7;10MHz;2900;8;6902;32.561989;0.358831;300;0;4;18
14603;KA1460M2;1460;3;Huawei;KA1460;KA1460-ATC_Makerere Kikoni;KA1460-ATC_Makerere Kikoni_M2;641-01-1460-03;4T4R;L2600;7;10MHz;2900;122;6902;32.56281;0.346061;350;0;2;18
14604;KA1460N2;1460;4;Huawei;KA1460;KA1460-ATC_Makerere Kikoni;KA1460-ATC_Makerere Kikoni_N2;641-01-1460-04;4T4R;L2600;7;10MHz;2900;120;6902;32.56281;0.346061;140;0;6;18
14605;KA1460O2;1460;5;Huawei;KA1460;KA1460-ATC_Makerere Kikoni;KA1460-ATC_Makerere Kikoni_O2;641-01-1460-05;4T4R;L2600;7;10MHz;2900;121;6902;32.56281;0.346061;240;0;4;18
14783;KA1478M2;1478;3;Huawei;KA1478;KA1478-ATC_Kiwatule TC;KA1478-ATC_Kiwatule TC_M2;641-01-1478-03;4T4R;L2600;7;10MHz;2900;379;7801;32.624128;0.370498;0;0;1;12
14784;KA1478N2;1478;4;Huawei;KA1478;KA1478-ATC_Kiwatule TC;KA1478-ATC_Kiwatule TC_N2;641-01-1478-04;4T4R;L2600;7;10MHz;2900;378;7801;32.624128;0.370498;160;0;4;12
14785;KA1478O2;1478;5;Huawei;KA1478;KA1478-ATC_Kiwatule TC;KA1478-ATC_Kiwatule TC_O2;641-01-1478-05;4T4R;L2600;7;10MHz;2900;380;7801;32.624128;0.370498;260;0;4;12
14813;KA1481M2;1481;3;Huawei;KA1481;KA1481-Gadith_House;KA1481-Gadith_House_M2;641-01-1481-03;4T4R;L2600;7;10MHz;2900;358;2806;32.578102;0.313295;310;0;6;25
14814;KA1481N2;1481;4;Huawei;KA1481;KA1481-Gadith_House;KA1481-Gadith_House_N2;641-01-1481-04;4T4R;L2600;7;10MHz;2900;359;2806;32.578102;0.313295;80;0;6;25
14815;KA1481O2;1481;5;Huawei;KA1481;KA1481-Gadith_House;KA1481-Gadith_House_O2;641-01-1481-05;4T4R;L2600;7;10MHz;2900;357;2806;32.578102;0.313295;200;0;7;25
14823;KA1482M2;1482;3;Huawei;KA1482;KA1482-ATC_Rwenzori Towers;KA1482-ATC_Rwenzori Towers_M2;641-01-1482-03;4T4R;L2600;7;10MHz;2900;405;2806;32.579946;0.317181;0;0;2;27
14824;KA1482N2;1482;4;Huawei;KA1482;KA1482-ATC_Rwenzori Towers;KA1482-ATC_Rwenzori Towers_N2;641-01-1482-04;4T4R;L2600;7;10MHz;2900;407;2806;32.579946;0.317181;120;0;3;27
14825;KA1482O2;1482;5;Huawei;KA1482;KA1482-ATC_Rwenzori Towers;KA1482-ATC_Rwenzori Towers_O2;641-01-1482-05;4T4R;L2600;7;10MHz;2900;406;2806;32.579946;0.317181;330;0;4;27
14843;KA1484M2;1484;3;Huawei;KA1484;KA1484-ATC_Namere_Trading_Center;KA1484-ATC_Namere_Trading_Center_M2;641-01-1484-03;4T4R;L2600;7;10MHz;2900;331;7803;32.5713;0.4005;0;0;2;52
14844;KA1484N2;1484;4;Huawei;KA1484;KA1484-ATC_Namere_Trading_Center;KA1484-ATC_Namere_Trading_Center_N2;641-01-1484-04;4T4R;L2600;7;10MHz;2900;332;7803;32.5713;0.4005;80;0;2;52
14845;KA1484O2;1484;5;Huawei;KA1484;KA1484-ATC_Namere_Trading_Center;KA1484-ATC_Namere_Trading_Center_O2;641-01-1484-05;4T4R;L2600;7;10MHz;2900;330;7803;32.5713;0.4005;240;0;2;52
14893;KA1489M2;1489;3;Huawei;KA1489;KA1489-ATC_AghaKhan;KA1489-ATC_AghaKhan_M2;641-01-1489-03;4T4R;L2600;7;10MHz;2900;452;6901;32.5696;0.322383;20;0;4;14
14894;KA1489N2;1489;4;Huawei;KA1489;KA1489-ATC_AghaKhan;KA1489-ATC_AghaKhan_N2;641-01-1489-04;4T4R;L2600;7;10MHz;2900;451;6901;32.5696;0.322383;150;0;4;14
14895;KA1489O2;1489;5;Huawei;KA1489;KA1489-ATC_AghaKhan;KA1489-ATC_AghaKhan_O2;641-01-1489-05;4T4R;L2600;7;10MHz;2900;450;6901;32.5696;0.322383;240;0;2;14
15293;KA1529M2;1529;3;Huawei;KA1529;KA1529-Kiruddu Hospital;KA1529-Kiruddu Hospital_M2;641-01-1529-03;4T4R;L2600;7;10MHz;2900;467;7903;32.61325;0.24959;70;0;-1;35
15294;KA1529N2;1529;4;Huawei;KA1529;KA1529-Kiruddu Hospital;KA1529-Kiruddu Hospital_N2;641-01-1529-04;4T4R;L2600;7;10MHz;2900;465;7903;32.61325;0.24959;160;0;2;35
15295;KA1529O2;1529;5;Huawei;KA1529;KA1529-Kiruddu Hospital;KA1529-Kiruddu Hospital_O2;641-01-1529-05;4T4R;L2600;7;10MHz;2900;466;7903;32.61325;0.24959;240;0;2;35
15363;KA1536M2;1536;3;Huawei;KA1536;KA1536-Ntambi Road;KA1536-Ntambi Road_M2;641-01-1536-03;4T4R;L2600;7;10MHz;2900;101;6901;32.549164;0.334375;343;0;0;17
15364;KA1536N2;1536;4;Huawei;KA1536;KA1536-Ntambi Road;KA1536-Ntambi Road_N2;641-01-1536-04;4T4R;L2600;7;10MHz;2900;99;6901;32.549164;0.334375;117;0;0;17
15365;KA1536O2;1536;5;Huawei;KA1536;KA1536-Ntambi Road;KA1536-Ntambi Road_O2;641-01-1536-05;4T4R;L2600;7;10MHz;2900;100;6901;32.549164;0.334375;244;0;0;17
15383;KA1538M2;1538;3;Huawei;KA1538;KA1538-ATC_Lusaze;KA1538-ATC_Lusaze_M2;641-01-1538-03;4T4R;L2600;7;10MHz;2900;183;6901;32.543089;0.321629;0;0;2;30
15384;KA1538N2;1538;4;Huawei;KA1538;KA1538-ATC_Lusaze;KA1538-ATC_Lusaze_N2;641-01-1538-04;4T4R;L2600;7;10MHz;2900;184;6901;32.543089;0.321629;120;0;2;30
15385;KA1538O2;1538;5;Huawei;KA1538;KA1538-ATC_Lusaze;KA1538-ATC_Lusaze_O2;641-01-1538-05;4T4R;L2600;7;10MHz;2900;185;6901;32.543089;0.321629;240;0;2;30
15393;KA1539M2;1539;3;Huawei;KA1539;KA1539-6th Street_Peacock;KA1539-6th Street_Peacock_M2;641-01-1539-03;4T4R;L2600;7;10MHz;2900;268;2805;32.60057;0.31707;350;0;0;20
15394;KA1539N2;1539;4;Huawei;KA1539;KA1539-6th Street_Peacock;KA1539-6th Street_Peacock_N2;641-01-1539-04;4T4R;L2600;7;10MHz;2900;269;2805;32.60057;0.31707;120;0;2;20
15395;KA1539O2;1539;5;Huawei;KA1539;KA1539-6th Street_Peacock;KA1539-6th Street_Peacock_O2;641-01-1539-05;4T4R;L2600;7;10MHz;2900;267;2805;32.60057;0.31707;240;0;0;20
15453;KA1545M2;1545;3;Huawei;KA1545;KA1545-ETN_Bukasa;KA1545-ETN_Bukasa_M2;641-01-1545-03;4T4R;L2600;7;10MHz;2900;5;7903;32.630885;0.285606;30;0;0;30
15454;KA1545N2;1545;4;Huawei;KA1545;KA1545-ETN_Bukasa;KA1545-ETN_Bukasa_N2;641-01-1545-04;4T4R;L2600;7;10MHz;2900;3;7903;32.630885;0.285606;160;0;5;30
15455;KA1545O2;1545;5;Huawei;KA1545;KA1545-ETN_Bukasa;KA1545-ETN_Bukasa_O2;641-01-1545-05;4T4R;L2600;7;10MHz;2900;4;7903;32.630885;0.285606;230;0;1;30
15473;KA1547M2;1547;3;Huawei;KA1547;KA1547-Kanjokya Street;KA1547-Kanjokya Street_M2;641-01-1547-03;4T4R;L2600;7;10MHz;2900;290;6902;32.59197;0.3422;0;0;4;18
15474;KA1547N2;1547;4;Huawei;KA1547;KA1547-Kanjokya Street;KA1547-Kanjokya Street_N2;641-01-1547-04;4T4R;L2600;7;10MHz;2900;288;6902;32.59197;0.3422;80;0;2;18
15475;KA1547O2;1547;5;Huawei;KA1547;KA1547-Kanjokya Street;KA1547-Kanjokya Street_O2;641-01-1547-05;4T4R;L2600;7;10MHz;2900;289;6902;32.59197;0.3422;240;0;0;18
15503;KA1550M2;1550;3;Huawei;KA1550;KA1550-KISU;KA1550-KISU_M2;641-01-1550-03;4T4R;L2600;7;10MHz;2900;63;6902;32.58378;0.35243;20;0;2;32
15504;KA1550N2;1550;4;Huawei;KA1550;KA1550-KISU;KA1550-KISU_N2;641-01-1550-04;4T4R;L2600;7;10MHz;2900;65;6902;32.58378;0.35243;120;0;4;32
15505;KA1550O2;1550;5;Huawei;KA1550;KA1550-KISU;KA1550-KISU_O2;641-01-1550-05;4T4R;L2600;7;10MHz;2900;64;6902;32.58378;0.35243;260;0;6;32
15513;KA1551M2;1551;3;Huawei;KA1551;KA1551-Kisugu_South;KA1551-Kisugu_South_M2;641-01-1551-03;4T4R;L2600;7;10MHz;2900;73;2805;32.60405;0.3084;320;0;4;18
15514;KA1551N2;1551;4;Huawei;KA1551;KA1551-Kisugu_South;KA1551-Kisugu_South_N2;641-01-1551-04;4T4R;L2600;7;10MHz;2900;74;2805;32.60405;0.3084;80;0;5;18
15515;KA1551O2;1551;5;Huawei;KA1551;KA1551-Kisugu_South;KA1551-Kisugu_South_O2;641-01-1551-05;4T4R;L2600;7;10MHz;2900;72;2805;32.60405;0.3084;220;0;5;18
15543;KA1554M2;1554;3;Huawei;KA1554;KA1554-ATC_KizunguZone;KA1554-ATC_KizunguZone_M2;641-01-1554-03;4T4R;L2600;7;10MHz;2900;105;6803;32.597719;0.279861;0;0;4;20
15544;KA1554N2;1554;4;Huawei;KA1554;KA1554-ATC_KizunguZone;KA1554-ATC_KizunguZone_N2;641-01-1554-04;4T4R;L2600;7;10MHz;2900;107;6803;32.597719;0.279861;110;0;2;20
15545;KA1554O2;1554;5;Huawei;KA1554;KA1554-ATC_KizunguZone;KA1554-ATC_KizunguZone_O2;641-01-1554-05;4T4R;L2600;7;10MHz;2900;106;6803;32.597719;0.279861;240;0;-2;20
15563;KA1556M2;1556;3;Huawei;KA1556;KA1556-MUK_IDI;KA1556-MUK_IDI_M2;641-01-1556-03;4T4R;L2600;7;10MHz;2900;315;6901;32.57123;0.334152;340;0;4;24
15564;KA1556N2;1556;4;Huawei;KA1556;KA1556-MUK_IDI;KA1556-MUK_IDI_N2;641-01-1556-04;4T4R;L2600;7;10MHz;2900;316;6901;32.57123;0.334152;150;0;6;24
15565;KA1556O2;1556;5;Huawei;KA1556;KA1556-MUK_IDI;KA1556-MUK_IDI_O2;641-01-1556-05;4T4R;L2600;7;10MHz;2900;317;6901;32.57123;0.334152;240;0;4;24
15583;KA1558M2;1558;3;Huawei;KA1558;KA1558-Mukwano Road;KA1558-Mukwano Road_M2;641-01-1558-03;4T4R;L2600;7;10MHz;2900;311;2806;32.5911;0.31236;310;0;4;25
15584;KA1558N2;1558;4;Huawei;KA1558;KA1558-Mukwano Road;KA1558-Mukwano Road_N2;641-01-1558-04;4T4R;L2600;7;10MHz;2900;310;2806;32.5911;0.31236;120;0;3;25
15585;KA1558O2;1558;5;Huawei;KA1558;KA1558-Mukwano Road;KA1558-Mukwano Road_O2;641-01-1558-05;4T4R;L2600;7;10MHz;2900;309;2806;32.5911;0.31236;220;0;3;25
15593;KA1559M2;1559;3;Huawei;KA1559;KA1559-Mulwana_Road;KA1559-Mulwana_Road_M2;641-01-1559-03;4T4R;L2600;7;10MHz;2900;86;2805;32.61481;0.3139;0;0;5;20
15594;KA1559N2;1559;4;Huawei;KA1559;KA1559-Mulwana_Road;KA1559-Mulwana_Road_N2;641-01-1559-04;4T4R;L2600;7;10MHz;2900;85;2805;32.61481;0.3139;80;0;5;20
15595;KA1559O2;1559;5;Huawei;KA1559;KA1559-Mulwana_Road;KA1559-Mulwana_Road_O2;641-01-1559-05;4T4R;L2600;7;10MHz;2900;84;2805;32.61481;0.3139;300;0;5;20
15623;KA1562M2;1562;3;Huawei;KA1562;KA1562-Bakuli Roof Top;KA1562-Bakuli Roof Top_M2;641-01-1562-03;4T4R;L2600;7;10MHz;2900;484;2806;32.563658;0.314272;0;0;2;21
15624;KA1562N2;1562;4;Huawei;KA1562;KA1562-Bakuli Roof Top;KA1562-Bakuli Roof Top_N2;641-01-1562-04;4T4R;L2600;7;10MHz;2900;485;2806;32.563658;0.314272;130;0;6;21
15625;KA1562O2;1562;5;Huawei;KA1562;KA1562-Bakuli Roof Top;KA1562-Bakuli Roof Top_O2;641-01-1562-05;4T4R;L2600;7;10MHz;2900;483;2806;32.563658;0.314272;300;0;1;21
15643;KA1564M2;1564;3;Huawei;KA1564;KA1564-SocialSecurityHouse;KA1564-SocialSecurityHouse_M2;641-01-1564-03;4T4R;L2600;7;10MHz;2900;323;2806;32.5886;0.31386;20;0;3;40
15644;KA1564N2;1564;4;Huawei;KA1564;KA1564-SocialSecurityHouse;KA1564-SocialSecurityHouse_N2;641-01-1564-04;4T4R;L2600;7;10MHz;2900;322;2806;32.5886;0.31386;70;0;4;40
15645;KA1564O2;1564;5;Huawei;KA1564;KA1564-SocialSecurityHouse;KA1564-SocialSecurityHouse_O2;641-01-1564-05;4T4R;L2600;7;10MHz;2900;321;2806;32.5886;0.31386;260;0;2;40
15693;KA1569M2;1569;3;Huawei;KA1569;KA1569-ATC_Ovino;KA1569-ATC_Ovino_M2;641-01-1569-03;4T4R;L2600;7;10MHz;2900;434;2806;32.571127;0.310116;0;0;2;15
15694;KA1569N2;1569;4;Huawei;KA1569;KA1569-ATC_Ovino;KA1569-ATC_Ovino_N2;641-01-1569-04;4T4R;L2600;7;10MHz;2900;433;2806;32.571127;0.310116;120;0;4;15
15695;KA1569O2;1569;5;Huawei;KA1569;KA1569-ATC_Ovino;KA1569-ATC_Ovino_O2;641-01-1569-05;4T4R;L2600;7;10MHz;2900;432;2806;32.571127;0.310116;250;0;3;15
15713;KA1571M2;1571;3;Huawei;KA1571;KA1571-Lunguja_Kosovo;KA1571-Lunguja_Kosovo_M2;641-01-1571-03;4T4R;L2600;7;10MHz;2900;187;6802;32.537125;0.306703;350;0;8;50
15714;KA1571N2;1571;4;Huawei;KA1571;KA1571-Lunguja_Kosovo;KA1571-Lunguja_Kosovo_N2;641-01-1571-04;4T4R;L2600;7;10MHz;2900;188;6802;32.537125;0.306703;120;0;6;50
15715;KA1571O2;1571;5;Huawei;KA1571;KA1571-Lunguja_Kosovo;KA1571-Lunguja_Kosovo_O2;641-01-1571-05;4T4R;L2600;7;10MHz;2900;186;6802;32.537125;0.306703;240;0;6;50
16063;KA1606M2;1606;3;Huawei;KA1606;KA1606-Mamerito_road;KA1606-Mamerito_road_M2;641-01-1606-03;4T4R;L2600;7;10MHz;2900;406;7801;32.64786;0.39736;330;0;3;30
16064;KA1606N2;1606;4;Huawei;KA1606;KA1606-Mamerito_road;KA1606-Mamerito_road_N2;641-01-1606-04;4T4R;L2600;7;10MHz;2900;407;7801;32.64786;0.39736;130;0;4;30
16065;KA1606O2;1606;5;Huawei;KA1606;KA1606-Mamerito_road;KA1606-Mamerito_road_O2;641-01-1606-05;4T4R;L2600;7;10MHz;2900;405;7801;32.64786;0.39736;230;0;4;30
16483;KA1648M2;1648;3;Huawei;KA1648;KA1648-ATC_Katuuso;KA1648-ATC_Katuuso_M2;641-01-1648-03;4T4R;L2600;7;10MHz;2900;123;7903;32.616667;0.263461;20;0;2;20
16484;KA1648N2;1648;4;Huawei;KA1648;KA1648-ATC_Katuuso;KA1648-ATC_Katuuso_N2;641-01-1648-04;4T4R;L2600;7;10MHz;2900;125;7903;32.616667;0.263461;120;0;2;20
16485;KA1648O2;1648;5;Huawei;KA1648;KA1648-ATC_Katuuso;KA1648-ATC_Katuuso_O2;641-01-1648-05;4T4R;L2600;7;10MHz;2900;124;7903;32.616667;0.263461;300;0;2;20
16543;KA1654M2;1654;3;Huawei;KA1654;KA1654-ATC_Kungu;KA1654-ATC_Kungu_M2;641-01-1654-03;4T4R;L2600;7;10MHz;2900;48;7801;32.61211;0.39401;30;0;4;15
16544;KA1654N2;1654;4;Huawei;KA1654;KA1654-ATC_Kungu;KA1654-ATC_Kungu_N2;641-01-1654-04;4T4R;L2600;7;10MHz;2900;50;7801;32.61211;0.39401;140;0;2;15
16545;KA1654O2;1654;5;Huawei;KA1654;KA1654-ATC_Kungu;KA1654-ATC_Kungu_O2;641-01-1654-05;4T4R;L2600;7;10MHz;2900;49;7801;32.61211;0.39401;260;0;2;15
